zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,total_reviews,availability_365
78745,South Manchaca,Entire home,Entire home/apt,8,3,5,2,5.0,300,-97.78479,30.22022,5,0
78725,Hornsby Bend,Private room,Private room,2,1,1,2,4.93,100,-97.58625,30.23911,0,0
78746,Bluffington,Entire guesthouse,Entire home/apt,2,1,1,30,5.0,125,-97.78468,30.28169,3,137
78704,St. Edwards,Entire rental unit,Entire home/apt,5,2,2,1,4.93,189,-97.75557,30.22356,0,0
78703,Tarrytown,Entire home,Entire home/apt,10,5,5,3,4.84,542,-97.76641,30.31267,166,263
78704,South Lamar,Private room in rental unit,Private room,2,1,1,2,4.73,63,-97.78219,30.23242,11,0
78704,South Lamar,Entire rental unit,Entire home/apt,4,2,2,2,4.75,138,-97.78143,30.23343,8,0
78721,MLK,Entire home,Entire home/apt,4,2,2,3,4.85,648,-97.69056,30.27862,13,267
78704,Travis Heights,Private room in condo,Private room,2,1,1,1,4.93,50,-97.74903,30.23818,0,0
78704,Travis Heights,Entire condo,Entire home/apt,4,2,2,2,5.0,350,-97.74778,30.23738,1,0
78749,Cherry Creek,Entire home,Entire home/apt,16,5,6,5,4.84,1000,-97.85577,30.20621,43,89
78703,Clarksville,Private room in rental unit,Private room,2,1,1,4,5.0,50,-97.75986,30.28466,2,0
78702,Holly,Entire home,Entire home/apt,6,3,3,1,5.0,446,-97.717,30.257906,2,360
78745,South Austin,Entire home,Entire home/apt,3,2,1,2,5.0,251,-97.78795,30.20706,1,0
78737,Barton Creek,Entire home,Entire home/apt,6,3,3,5,4.93,286,-97.92849,30.220531,0,0
78745,Cherry Creek,Private room in home,Private room,2,1,1,2,5.0,89,-97.79201,30.20794,35,348
78704,Bouldin Creek,Entire home,Entire home/apt,6,3,3,3,5.0,825,-97.76403,30.24643,6,0
78703,West Austin,Entire rental unit,Entire home/apt,2,1,1,1,4.93,250,-97.77137,30.28018,0,0
78746,Barton Hills,Entire loft,Entire home/apt,3,1,1,1,1.0,400,-97.79249,30.25937,1,0
78702,Rosewood,Entire rental unit,Entire home/apt,2,1,1,30,4.94,98,-97.70402,30.27494,18,344
78702,Rosewood,Private room in home,Private room,2,1,1,180,4.92,72,-97.70403,30.275,24,356
78702,Rosewood,Private room in home,Private room,1,1,1,30,4.96,44,-97.704,30.27498,27,124
78704,South Congress,Private room in rental unit,Private room,2,1,2,1,4.67,47,-97.7522,30.23899,52,0
78704,South Congress,Entire rental unit,Entire home/apt,2,2,2,28,5.0,140,-97.75019,30.23896,6,0
78702,Holly,Entire home,Entire home/apt,14,4,10,3,4.93,1476,-97.72362,30.25882,227,300
78702,Rosewood,Entire home,Entire home/apt,5,2,1,2,4.94,66,-97.70793,30.28166,19,0
78722,Rosewood,Private room in home,Private room,2,1,1,2,5.0,29,-97.70675,30.28348,8,0
78745,Cherry Creek,Entire home,Entire home/apt,4,2,2,4,4.89,150,-97.81211,30.20162,18,142
78751,Hancock,Entire rental unit,Entire home/apt,2,1,1,5,4.0,210,-97.7181,30.30596,1,0
78704,South First,Private room in home,Private room,3,2,2,2,5.0,150,-97.75904,30.24623,90,157
78702,East Downtown,Entire home,Entire home/apt,6,3,3,3,4.97,500,-97.72917,30.25275,32,318
78702,East Downtown,Entire guesthouse,Entire home/apt,2,1,1,1,4.93,177,-97.73147,30.25158,350,131
78759,Great Hills,Private room in home,Private room,1,1,1,31,5.0,44,-97.75228,30.41633,3,349
78704,South Congress,Entire home,Entire home/apt,8,4,4,3,4.93,571,-97.7532,30.24478,15,125
78702,East Cesar Chavez,Entire home,Entire home/apt,5,2,2,2,5.0,789,-97.73385,30.26237,2,352
78702,East Cesar Chavez,Entire home,Entire home/apt,10,2,6,1,4.8,389,-97.73559,30.26215,20,291
78756,Rosedale,Entire guesthouse,Entire home/apt,2,1,1,2,5.0,132,-97.74567,30.31027,13,32
78745,West Congress,Entire home,Entire home/apt,6,3,5,3,5.0,373,-97.7846,30.18387,37,26
78702,Holly,Entire home,Entire home/apt,4,1,1,30,4.84,175,-97.71672,30.2525,148,0
78721,MLK 183,Entire guest suite,Entire home/apt,4,1,1,1,4.88,157,-97.68947,30.26895,255,233
78702,East Cesar Chavez,Entire home,Entire home/apt,3,3,3,4,4.95,286,-97.73028,30.25794,20,46
78702,East Downtown,Entire rental unit,Entire home/apt,2,1,1,30,4.72,47,-97.72288,30.27293,35,199
78751,Hyde Park,Entire bungalow,Entire home/apt,4,3,4,1,4.93,110,-97.73367,30.3068,0,0
78751,Hyde Park,Entire bungalow,Entire home/apt,4,2,2,2,4.9,159,-97.73581,30.3052,20,334
78729,Forest North Estates,Entire home,Entire home/apt,6,3,4,3,5.0,320,-97.77814,30.46327,19,145
78704,Travis Heights,Entire home,Entire home/apt,6,3,3,2,4.97,401,-97.74569,30.24619,174,199
78704,Greater South River City,Entire rental unit,Entire home/apt,4,1,2,2,4.82,196,-97.74638,30.25488,96,120
78704,Bouldin Creek,Entire bungalow,Entire home/apt,5,2,3,2,4.93,192,-97.76157,30.2466,290,303
78704,Bouldin Creek,Entire guesthouse,Entire home/apt,4,1,2,1,4.9,160,-97.76343,30.24821,382,324
78702,East Downtown,Entire home,Entire home/apt,4,2,2,3,5.0,425,-97.73167,30.25526,2,0
78704,Barton Hills,Entire bungalow,Entire home/apt,4,2,2,1,4.96,229,-97.78595,30.24353,359,74
78704,Barton Hills,Entire home,Entire home/apt,4,2,2,30,5.0,172,-97.78597,30.24398,1,0
78701,Downtown Austin,Entire rental unit,Entire home/apt,2,1,1,3,5.0,329,-97.74233,30.26626,1,0
78751,Hancock,Entire home,Entire home/apt,2,1,1,4,5.0,93,-97.72817,30.29871,4,0
78702,East Downtown,Entire home,Entire home/apt,4,2,3,2,4.9,125,-97.71715,30.26448,29,0
78704,Travis Heights,Entire home,Entire home/apt,7,3,3,1,4.91,607,-97.7449,30.23661,65,89
78704,Travis Heights,Entire guest suite,Entire home/apt,3,1,1,2,4.91,140,-97.74473,30.23605,206,58
78704,Bouldin Creek,Entire home,Entire home/apt,6,2,2,5,5.0,643,-97.76212,30.25152,1,0
78744,McKinney,Private room in home,Private room,1,1,1,3,5.0,60,-97.73229,30.16088,15,135
78705,East Downtown,Entire home,Entire home/apt,6,3,4,1,4.79,247,-97.74233,30.29736,165,326
78721,East Downtown,Entire home,Entire home/apt,4,2,2,1,4.84,129,-97.69759,30.27763,92,330
78721,East Downtown,Entire guesthouse,Entire home/apt,2,1,1,1,4.78,106,-97.69536,30.27855,87,353
78702,East Downtown,Tiny home,Entire home/apt,2,1,1,2,4.91,272,-97.71402,30.2801,185,99
78703,Tarrytown,Private room in guest suite,Private room,1,1,1,1,4.67,88,-97.77631,30.29932,71,0
78703,Tarrytown,Entire guest suite,Entire home/apt,2,1,1,2,5.0,199,-97.77521,30.29992,7,287
78702,East Downtown,Entire villa,Entire home/apt,16,5,7,2,4.78,1421,-97.7233,30.25878,246,333
78704,East Downtown,Entire home,Entire home/apt,16,7,9,3,4.52,1243,-97.75113,30.24339,44,4
78757,North Shoal Creek,Entire home,Entire home/apt,6,4,3,10,4.93,225,-97.73569,30.36093,0,44
78702,Govalle,Entire home,Entire home/apt,6,3,4,1,4.5,279,-97.69587,30.25976,2,0
78721,MLK,Entire home,Entire home/apt,2,1,1,30,4.8,199,-97.69715,30.27935,5,348
78721,MLK,Entire home,Entire home/apt,4,2,2,30,5.0,160,-97.69749,30.2792,10,349
78754,Pioneer Hill,Private room in home,Private room,2,1,1,1,4.93,75,-97.64937,30.33345,0,0
78702,East Downtown,Entire home,Entire home/apt,13,6,7,3,4.82,511,-97.71856,30.26882,88,32
78747,Harris Ridge,Entire townhouse,Entire home/apt,8,2,3,28,4.85,684,-97.78433,30.13433,13,299
78753,Harris Ridge,Entire home,Entire home/apt,9,4,5,28,4.92,534,-97.65118,30.40599,13,242
78704,Travis Heights,Entire rental unit,Entire home/apt,2,1,4,29,4.83,64,-97.74525,30.2398,6,258
78703,Travis Heights,Entire condo,Entire home/apt,3,1,1,2,4.91,195,-97.75563,30.28029,11,21
78704,Travis Heights,Entire loft,Entire home/apt,3,1,1,3,4.97,127,-97.74579,30.23979,290,289
78703,Clarksville,Entire bungalow,Entire home/apt,2,1,1,1,4.59,61,-97.75402,30.27725,22,0
78704,South Congress,Entire home,Entire home/apt,10,4,5,3,4.82,761,-97.75211,30.24276,204,226
78746,West Lake Hills,Entire rental unit,Entire home/apt,2,2,1,3,4.0,225,-97.80069,30.34574,1,0
78701,Downtown Austin,Entire rental unit,Entire home/apt,4,1,1,1,4.75,493,-97.74166,30.267006,4,361
78702,East Downtown,Entire home,Entire home/apt,6,2,2,2,4.98,373,-97.7294,30.26141,266,143
78702,Rosewood,Camper/RV,Entire home/apt,2,1,1,2,4.97,104,-97.70765,30.28155,35,338
78746,Westlake Highlands,Entire home,Entire home/apt,10,4,4,4,4.93,2800,-97.80286,30.31643,0,365
78703,Old West Austin,Entire home,Entire home/apt,10,4,7,2,4.91,685,-97.75752,30.27805,147,212
78702,East Downtown,Entire home,Entire home/apt,4,3,3,3,5.0,630,-97.73056,30.25884,5,0
78704,South First,Entire home,Entire home/apt,2,1,1,31,4.82,80,-97.75397,30.25292,17,79
78704,Travis Heights,Entire home,Entire home/apt,7,3,7,1,5.0,1000,-97.74724,30.24748,3,365
78745,South Manchaca,Entire rental unit,Entire home/apt,2,1,1,30,4.85,110,-97.7747,30.22187,21,0
78722,Upper Boggy Creek,Entire home,Entire home/apt,6,2,2,3,5.0,375,-97.7182,30.29372,1,0
78704,South Lamar,Entire home,Entire home/apt,2,1,1,1,4.93,100,-97.77907,30.23928,0,0
78703,Clarksville,Entire rental unit,Entire home/apt,2,1,1,2,4.85,97,-97.75393,30.28097,14,0
78745,South Austin,Entire guest suite,Entire home/apt,3,1,1,1,4.98,197,-97.78945,30.22436,55,11
78704,South First,Private room in home,Private room,2,1,1,730,4.89,80,-97.75582,30.24876,27,179
78704,South First,Private room in home,Private room,2,1,1,730,4.91,75,-97.75566,30.25164,11,179
78704,South First,Private room in home,Private room,2,1,1,730,4.87,70,-97.75663,30.24956,32,179
78704,South First,Private room in home,Private room,2,1,1,730,4.94,70,-97.75681,30.24992,18,179
78704,South First,Private room in home,Private room,2,1,1,730,5.0,130,-97.75592,30.24887,2,89
78721,MLK 183,Entire home,Entire home/apt,6,3,4,2,5.0,256,-97.67785,30.280193,2,227
78703,Tarrytown,Entire home,Entire home/apt,6,3,4,30,5.0,1050,-97.76974,30.3054,2,0
78723,Windsor Park,Entire home,Entire home/apt,9,3,3,2,0.0,300,-97.69464,30.30571,1,0
78704,South First,Entire condo,Entire home/apt,2,1,2,20,4.67,85,-97.75413,30.25448,7,129
78701,Downtown Austin,Entire townhouse,Entire home/apt,6,2,5,30,4.85,728,-97.74276,30.28184,35,348
78701,Downtown Austin,Entire townhouse,Entire home/apt,5,2,4,30,5.0,456,-97.7428,30.28028,4,259
78741,Downtown Austin,Entire home,Entire home/apt,6,3,3,2,4.8,363,-97.73357,30.24316,10,358
78704,Zilker,Entire home,Entire home/apt,5,2,2,3,4.98,325,-97.76854,30.25478,333,118
78704,Zilker,Entire guesthouse,Entire home/apt,4,2,2,4,5.0,193,-97.76897,30.2565,5,0
78757,Brentwood,Entire home,Entire home/apt,5,3,3,2,4.86,549,-97.72677,30.33998,29,305
78751,Hancock,Private room in cabin,Private room,2,1,2,2,4.95,114,-97.72007,30.3124,220,285
78704,Dawson,Entire home,Entire home/apt,4,2,1,1,4.93,800,-97.76695,30.22971,0,0
78702,Govalle,Entire guesthouse,Entire home/apt,2,1,1,2,4.97,181,-97.70306,30.26919,39,45
78741,Montopolis,Entire home,Entire home/apt,4,2,2,2,5.0,200,-97.70468,30.21942,1,0
78722,Upper Boggy Creek,Entire home,Entire home/apt,4,2,2,2,4.71,349,-97.71749,30.28216,24,83
78704,South First,Entire guesthouse,Entire home/apt,4,1,2,2,4.98,268,-97.75785,30.24408,193,139
78704,Barton Hills,Entire rental unit,Entire home/apt,4,1,3,2,4.81,99,-97.77491,30.25921,31,0
78702,Govalle,Private room in home,Private room,2,1,1,2,4.93,71,-97.70391,30.26308,68,161
78702,East Downtown,Entire home,Entire home/apt,8,4,4,1,4.93,297,-97.73065,30.26133,0,111
78702,East Downtown,Entire home,Entire home/apt,4,3,3,1,4.78,282,-97.72878,30.25995,360,114
78702,East Downtown,Entire guesthouse,Entire home/apt,2,1,1,1,4.79,165,-97.7287,30.26145,294,147
78756,Allandale,Entire home,Entire home/apt,4,2,2,4,4.93,625,-97.74547,30.31744,0,0
78723,Mueller,Entire home,Entire home/apt,6,3,3,3,4.5,795,-97.701,30.29994,2,15
78741,East Riverside,Entire rental unit,Entire home/apt,5,2,2,1,4.93,350,-97.72517,30.24301,0,0
78741,East Riverside,Entire townhouse,Entire home/apt,6,3,3,2,4.93,350,-97.72317,30.24409,0,0
78702,Holly,Entire home,Entire home/apt,10,4,10,2,4.82,729,-97.72534,30.25313,108,354
78723,Mueller,Entire guesthouse,Entire home/apt,3,1,2,1,4.8,59,-97.69635,30.28518,396,161
78723,Mueller,Entire bungalow,Entire home/apt,3,1,2,2,4.5,145,-97.69774,30.2839,4,0
78702,Holly,Entire home,Entire home/apt,6,3,3,2,5.0,179,-97.71939,30.25512,6,0
78703,Old West Austin,Entire condo,Entire home/apt,3,1,1,2,5.0,125,-97.76001,30.27586,6,0
78703,Old West Austin,Entire rental unit,Entire home/apt,6,1,2,5,4.69,225,-97.75301,30.27371,13,0
78703,Bryker Woods,Entire home,Entire home/apt,5,3,2,1,4.93,750,-97.75752,30.30196,0,0
78737,Barton Creek,Camper/RV,Entire home/apt,2,1,2,2,4.96,105,-97.97833,30.17133,96,324
78723,Windsor Park,Entire bungalow,Entire home/apt,5,2,2,3,4.94,261,-97.69059,30.30287,88,248
78745,Zilker,Entire home,Entire home/apt,9,4,4,4,5.0,822,-97.79397,30.2227,2,270
78745,Zilker,Entire home,Entire home/apt,10,5,4,5,4.93,764,-97.79557,30.22254,0,14
78745,Zilker,Entire home,Entire home/apt,5,3,3,4,4.89,479,-97.79589,30.22038,64,194
78745,Zilker,Entire home,Entire home/apt,5,3,3,20,5.0,446,-97.80267,30.20432,2,246
78745,Zilker,Entire home,Entire home/apt,6,3,4,28,5.0,445,-97.79138,30.21302,6,187
78704,Zilker,Entire home,Entire home/apt,6,3,4,4,4.88,402,-97.76978,30.25954,104,340
78745,Zilker,Entire home,Entire home/apt,5,2,2,4,4.84,393,-97.7953,30.22044,43,244
78745,Zilker,Entire home,Entire home/apt,5,2,2,4,4.73,373,-97.794,30.22234,44,301
78745,Zilker,Entire home,Entire home/apt,5,2,3,30,4.96,343,-97.79595,30.22132,56,331
78758,Zilker,Entire home,Entire home/apt,6,3,3,4,4.67,308,-97.70966,30.35498,61,254
78704,Zilker,Entire home,Entire home/apt,4,2,3,4,4.89,296,-97.77017,30.25909,81,229
78704,Zilker,Entire home,Entire home/apt,12,5,7,4,4.94,1154,-97.77202,30.25795,31,145
78757,Wooten,Private room in home,Private room,4,1,2,1,4.93,200,-97.72308,30.36053,0,0
78751,North Loop,Private room in bungalow,Private room,1,1,1,60,4.94,65,-97.71852,30.32104,17,362
78701,Downtown Austin,Entire rental unit,Entire home/apt,4,1,1,1,4.81,182,-97.73887,30.2585,129,0
78723,Mueller,Private room in townhouse,Private room,2,1,1,3,4.9,120,-97.70025,30.29966,10,0
78702,East Downtown,Entire villa,Entire home/apt,10,3,5,1,4.86,266,-97.71414,30.26601,471,163
78702,East Downtown,Entire home,Entire home/apt,8,3,4,1,4.82,344,-97.73425,30.25917,103,96
78754,Pioneer Hill,Entire home,Entire home/apt,8,3,5,2,5.0,221,-97.61647,30.35762,1,0
78703,Tarrytown,Entire home,Entire home/apt,8,4,6,4,5.0,2150,-97.77147,30.30549,1,0
78757,Brentwood,Entire home,Entire home/apt,6,3,3,3,4.93,1000,-97.7377,30.33682,0,320
78704,South First,Entire rental unit,Entire home/apt,7,2,1,1,4.93,650,-97.75181,30.25858,0,0
78744,McKinney,Entire rental unit,Entire home/apt,2,1,1,2,5.0,110,-97.71871,30.15178,66,241
78741,Montopolis,Entire home,Entire home/apt,2,1,1,2,5.0,164,-97.696686,30.239204,3,21
78703,Zilker,Shared room in rental unit,Shared room,1,1,1,1,4.93,30,-97.76113,30.28216,0,0
78754,Pioneer Hill,Entire home,Entire home/apt,7,3,3,3,4.93,446,-97.66603,30.35767,0,0
78754,Pioneer Hill,Private room in home,Private room,1,1,1,1,5.0,195,-97.6653,30.35943,1,365
78747,Onion Creek,Entire home,Entire home/apt,6,4,4,2,1.0,250,-97.78615,30.15235,1,0
78748,Cherry Creek,Private room in home,Private room,2,1,1,30,4.8,46,-97.82268,30.17752,55,328
78748,Cherry Creek,Private room in home,Private room,2,1,1,30,4.87,44,-97.82483,30.17791,60,221
78748,Cherry Creek,Private room in home,Private room,1,1,1,30,4.84,36,-97.82291,30.17949,43,197
78748,Cherry Creek,Shared room in home,Shared room,1,1,1,7,4.87,35,-97.82462,30.17757,62,252
78702,East Cesar Chavez,Entire home,Entire home/apt,2,1,1,2,5.0,209,-97.728195,30.25706,17,109
78702,East Cesar Chavez,Entire guesthouse,Entire home/apt,2,1,1,2,4.95,340,-97.7313,30.26727,63,104
78702,Holly,Entire home,Entire home/apt,3,2,2,1,5.0,475,-97.71991,30.25466,1,0
78745,Dawson,Entire bungalow,Entire home/apt,1,1,1,30,4.74,76,-97.77688,30.22171,31,349
78704,Dawson,Entire condo,Entire home/apt,1,1,1,180,4.86,419,-97.76225,30.25745,7,364
78704,Dawson,Entire home,Entire home/apt,4,2,2,30,4.9,232,-97.76184,30.2344,42,365
78745,Dawson,Entire home,Entire home/apt,6,2,2,30,4.91,209,-97.77657,30.22338,56,342
78751,Dawson,Entire home,Entire home/apt,4,2,2,3,5.0,199,-97.72468,30.31163,27,279
78704,Dawson,Entire bungalow,Entire home/apt,3,1,1,1,4.79,179,-97.76127,30.23453,229,355
78704,Travis Heights,Entire townhouse,Entire home/apt,2,2,2,4,5.0,432,-97.74359,30.2538,9,242
78704,Greater South River City,Camper/RV,Entire home/apt,5,1,2,4,4.93,225,-97.74353,30.24032,0,364
78702,Chestnut,Entire home,Entire home/apt,6,2,3,2,5.0,300,-97.7211,30.27868,1,354
78745,Bouldin Creek,Entire home,Entire home/apt,5,2,2,4,4.93,320,-97.790794,30.201124,0,363
78754,Springdale Heights,Private room in home,Private room,5,1,1,1,5.0,71,-97.64817,30.33882,11,89
78754,Springdale Heights,Private room in home,Private room,4,1,1,1,4.81,58,-97.64784,30.33747,32,365
78702,East Downtown,Private room in home,Private room,2,1,1,4,4.88,155,-97.7252,30.25772,113,80
78704,Bouldin Creek,Private room in rental unit,Private room,2,1,2,2,5.0,143,-97.75978,30.25525,1,286
78751,Hancock,Entire bungalow,Entire home/apt,1,1,1,1,5.0,94,-97.7209,30.30746,3,0
78758,North Austin Civic Association,Entire rental unit,Entire home/apt,2,1,2,2,5.0,150,-97.71807,30.37156,2,0
78757,Brentwood,Entire home,Entire home/apt,6,3,4,2,5.0,274,-97.73732,30.3369,11,0
78704,South First,Private room in condo,Private room,2,1,1,30,4.94,60,-97.75195,30.258,32,314
78704,South First,Private room in condo,Private room,2,1,1,30,5.0,55,-97.75284,30.255,10,166
78704,South First,Entire condo,Entire home/apt,4,2,2,30,3.0,120,-97.75096,30.25701,1,314
78724,East Downtown,Entire home,Entire home/apt,14,4,13,2,4.9,547,-97.64286,30.30106,50,65
78702,East Downtown,Private room in home,Private room,2,1,1,3,4.98,236,-97.71672,30.27879,61,18
78702,East Downtown,Private room in home,Private room,2,1,1,3,4.96,127,-97.7183,30.27677,190,52
78722,Cherrywood,Entire guest suite,Entire home/apt,4,2,2,1,4.95,235,-97.71331,30.29897,57,73
78702,East Downtown,Entire guest suite,Entire home/apt,2,1,1,3,4.79,118,-97.71519,30.27599,100,146
78758,North Austin Civic Association,Entire townhouse,Entire home/apt,5,2,2,28,5.0,125,-97.71296,30.35515,3,191
78702,East Cesar Chavez,Entire home,Entire home/apt,4,2,2,1,4.96,256,-97.72352,30.27863,107,73
78702,East Cesar Chavez,Shipping container,Entire home/apt,2,1,1,1,4.9,172,-97.70669,30.27858,602,336
78702,East Cesar Chavez,Entire bungalow,Entire home/apt,4,1,1,1,4.85,157,-97.72332,30.27871,815,1
78702,East Cesar Chavez,Entire bungalow,Entire home/apt,6,2,4,1,4.68,135,-97.70569,30.27876,461,341
78702,East Cesar Chavez,Tiny home,Entire home/apt,4,1,2,1,4.89,119,-97.72146,30.27856,693,354
78704,Travis Heights,Entire home,Entire home/apt,4,2,2,30,4.88,301,-97.7388,30.24285,8,291
78704,Meeks Bay,Entire home,Entire home/apt,10,6,6,5,5.0,3833,-97.77765,30.25677,2,364
78704,Greater South River City,Entire guest suite,Entire home/apt,2,1,1,1,5.0,211,-97.74567,30.23766,28,314
78704,South Lamar,Private room in rental unit,Private room,2,1,1,1,4.93,333,-97.77454,30.23349,0,0
78736,Oak Hill,Private room in townhouse,Private room,2,1,1,30,5.0,37,-97.88877,30.24504,7,42
78751,Paradise Park,Entire rental unit,Entire home/apt,2,1,1,1,4.9,142,-97.7348,30.30244,371,339
78751,Paradise Park,Entire rental unit,Entire home/apt,4,1,1,1,4.87,122,-97.73284,30.3024,485,345
78724,Beacon Hill,Entire home,Entire home/apt,10,4,4,1,4.67,159,-97.57902,30.25686,9,352
78704,Beacon Hill,Entire home,Entire home/apt,16,5,10,1,4.8,1377,-97.73956,30.24116,10,54
78752,St. Johns,Entire home,Entire home/apt,4,2,2,2,5.0,187,-97.69811,30.333231,1,18
78723,Mueller,Entire rental unit,Entire home/apt,6,2,2,2,0.0,150,-97.70886,30.29936,1,0
78705,North University,Entire condo,Entire home/apt,2,1,1,2,4.95,197,-97.73346,30.299429,20,52
78702,East Downtown,Entire home,Entire home/apt,10,7,12,30,4.91,2086,-97.72714,30.27322,113,254
78722,East Downtown,Entire home,Entire home/apt,16,8,16,3,4.97,1215,-97.72101,30.28046,172,230
78703,Tarrytown,Entire bungalow,Entire home/apt,5,2,3,5,4.91,90,-97.77791,30.29366,22,0
78702,East Downtown,Entire home,Entire home/apt,8,3,4,3,5.0,839,-97.72775,30.27027,20,7
78702,Holly,Entire home,Entire home/apt,2,1,1,2,5.0,228,-97.72294,30.25753,2,0
78702,Holly,Entire home,Entire home/apt,4,2,2,1,5.0,221,-97.72432,30.25739,24,112
78758,North Burnet,Entire condo,Entire home/apt,2,1,2,90,5.0,91,-97.70846,30.40319,3,239
78721,MLK 183,Entire guesthouse,Entire home/apt,2,1,1,2,4.97,194,-97.69131,30.28031,115,69
78737,Barton Creek,Entire guest suite,Entire home/apt,2,1,1,29,5.0,125,-98.00722,30.22072,52,238
78703,Old Enfield,Entire home,Entire home/apt,6,2,2,3,5.0,248,-97.76001,30.28885,11,0
78747,Bradshaw Crossing,Entire home,Entire home/apt,8,4,3,3,5.0,212,-97.76748,30.14052,1,332
78702,Holly,Private room in guest suite,Private room,2,1,1,1,5.0,115,-97.722694,30.251982,2,82
78702,East Downtown,Entire home,Entire home/apt,3,1,1,1,4.94,243,-97.73169,30.25805,359,165
78745,South Austin,Entire home,Entire home/apt,7,3,4,2,4.97,246,-97.78982,30.22136,35,114
78704,Travis Heights,Entire home,Entire home/apt,6,3,4,1,4.98,557,-97.73865,30.24465,47,292
78735,Oak Hill,Private room in home,Private room,2,1,1,3,4.93,90,-97.82826,30.2512,0,55
78735,Oak Hill,Private room in home,Private room,1,1,1,3,5.0,85,-97.82614,30.25024,1,52
78723,Pecan Springs Springdale,Entire home,Entire home/apt,4,3,2,7,5.0,201,-97.67829,30.29682,5,20
