id,host_id,zip_code,neighborhood,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,rating,price,longitude,latitude,availability_365
52812617,256882822,78721,"MLK, Rosewood, Mueller",Entire home,Entire home/apt,4,2.0,2.0,2,4.96,200,-97.69515,30.28031,334
771770848854854401,256882822,78748,"Shady Hollow, Tanglewood Forest",Entire home,Entire home/apt,7,3.0,3.0,2,5.0,199,-97.80652094260309,30.181155367052845,129
53949496,256882822,78724,"Colony Park, East End",Entire home,Entire home/apt,10,4.0,7.0,2,4.78,164,-97.58601,30.26261,163
12885992,256882822,78704,Zilker,Entire townhouse,Entire home/apt,6,2.0,2.0,3,4.89,158,-97.77595,30.26062,159
629015830937221436,256882822,78744,"McKinney, Franklin Park",Entire guest suite,Entire home/apt,2,1.0,1.0,2,5.0,153,-97.71808,30.15019,121
34574891,256882822,78724,"Colony Park, East End",Tiny home,Entire home/apt,4,2.0,2.0,2,4.91,116,-97.63707,30.28297,109
38724154,256882822,78737,"Bear Creek, Barton Creek",Tiny home,Entire home/apt,2,1.0,1.0,2,4.91,105,-97.93658,30.1994,126
5185181,256882822,78741,"Montopolis, Parker Lane",Entire home,Entire home/apt,16,5.0,14.0,3,5.0,1372,-97.73421,30.23902,306
705271312639959751,256882822,78704,Zilker,Entire villa,Entire home/apt,16,4.0,12.0,3,5.0,1256,-97.76409,30.24425,274
547037499443380880,256882822,78737,"Bear Creek, Barton Creek",Entire villa,Entire home/apt,16,7.0,8.0,3,4.97,1085,-97.94282,30.20238,163
51818193,256903057,78702,East Cesar Chavez,Entire bungalow,Entire home/apt,4,2.0,3.0,3,4.8,300,-97.73236,30.2572,0
711011552057423094,257044907,78746,Treemont,Entire rental unit,Entire home/apt,4,2.0,3.0,4,5.0,154,-97.78602,30.26544,23
567419480570904637,257154403,78723,Mueller,Entire home,Entire home/apt,6,3.0,3.0,2,4.95,266,-97.701,30.2919,6
40742580,257311552,78758,"North Burnet, Wooten",Entire rental unit,Entire home/apt,4,2.0,2.0,1,0.0,55,-97.7141,30.4032,0
51002523,257469814,78704,South Lamar,Entire home,Entire home/apt,8,2.0,1.0,2,5.0,157,-97.77658,30.23972,0
35160734,257623912,78751,Hyde Park,Entire bungalow,Entire home/apt,4,2.0,4.0,1,4.76,274,-97.72414,30.31375,55
34123147,257650450,78741,East Riverside,Private room in rental unit,Private room,2,1.0,1.0,1,4.8,81,-97.72117,30.24135,143
706567028597621956,257809885,78701,Downtown Austin,Entire condo,Entire home/apt,4,2.0,2.0,90,4.93,366,-97.7479,30.26869,89
739737400779292255,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72513,30.28871,258
739737626799359649,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.7254,30.28805,0
739737918653208355,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72548,30.28699,0
739738502510519902,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72668,30.28866,0
739738727354864258,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72719,30.2874,0
739738932646169095,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72715,30.28803,258
739739136787292383,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72689,30.28666,331
739739315092924285,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,3,3.0,3.0,2,4.93,1570,-97.72725,30.28821,358
741203293501132002,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.7273,30.28805,258
741203576563747327,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72515,30.2884,258
741203725620916652,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72686,30.28881,0
741203796140412920,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72587,30.28875,258
741204198828934363,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72543,30.28706,258
741204582778216223,258154594,78712,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72728,30.28666,258
741204795015778553,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72513,30.287,258
741205013286427074,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72688,30.28842,258
741205226703985299,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72568,30.28863,258
744578796870594639,258154594,78705,Shadwell,Entire rental unit,Entire home/apt,2,2.0,2.0,2,4.93,1570,-97.72603,30.28866,0
34331903,258353599,78756,Rosedale,Entire guesthouse,Entire home/apt,3,1.0,1.0,2,4.8,97,-97.74354,30.31714,304
605590440679339231,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,1,5.0,90,-97.70918,30.22937,348
605855975609629326,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,1,5.0,89,-97.70865,30.22904,342
772702065802862177,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,2,1.0,1.0,1,5.0,88,-97.70934,30.22823,350
604484343093896438,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,1,5.0,82,-97.71027,30.22771,355
605852156620339853,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,1.0,1,5.0,82,-97.70916,30.22955,334
605848536062599057,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,1.0,1,5.0,81,-97.70907,30.22718,345
630573975106105552,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,2,5.0,80,-97.71068,30.2298,350
772690601386516382,258623131,78741,East Riverside - Oltorf,Entire rental unit,Entire home/apt,4,1.0,2.0,1,5.0,69,-97.71136,30.22744,357
801519016795471267,258623131,78705,East Riverside - Oltorf,Entire rental unit,Entire home/apt,8,3.0,1.0,1,5.0,172,-97.74050125856505,30.296807058000653,361
801503004024265890,258623131,78705,East Riverside - Oltorf,Entire rental unit,Entire home/apt,8,3.0,3.0,1,5.0,143,-97.74233112942106,30.296531046431813,359
694463095120374885,259051846,78723,Windsor Park,Entire rental unit,Entire home/apt,3,1.0,1.0,2,4.88,107,-97.70164,30.31548,282
551300458472967680,259092812,78741,Montopolis,Private room in home,Private room,2,1.0,1.0,3,5.0,100,-97.69402,30.2239,115
39007825,259250515,78701,Rainey Street,Entire rental unit,Entire home/apt,6,2.0,6.0,3,4.67,661,-97.7371,30.26115,0
672559986855461844,259250515,78741,Rainey Street,Entire rental unit,Entire home/apt,6,2.0,4.0,3,4.33,197,-97.72180953993568,30.239600165394364,0
52918605,259622533,78737,"Bear Creek, Barton Creek",Entire home,Entire home/apt,7,5.0,6.0,2,5.0,988,-97.94229,30.15853,356
34419374,259827584,78757,Crestview,Entire home,Entire home/apt,10,3.0,5.0,30,5.0,368,-97.72036,30.3454,198
45191804,259827584,78757,Crestview,Entire guesthouse,Entire home/apt,2,1.0,1.0,30,5.0,167,-97.71809,30.34645,217
717501775953319257,259870806,78704,South Lamar,Entire home,Entire home/apt,14,4.0,7.0,1,5.0,272,-97.78227,30.23371,108
668762602311596429,259870806,78702,South Lamar,Entire home,Entire home/apt,8,3.0,3.0,1,4.86,194,-97.71525,30.26881,114
46365249,259870806,78704,South Lamar,Entire home,Entire home/apt,8,2.0,3.0,1,4.87,139,-97.77902,30.23208,123
45371687,259870806,78704,South Lamar,Entire home,Entire home/apt,8,2.0,4.0,1,4.78,119,-97.77811,30.23683,118
44362381,259992673,78758,North Austin Civic Association,Entire home,Entire home/apt,4,2.0,3.0,30,4.63,143,-97.70413,30.381,153
825607366065057555,260003364,78702,Central East Austin,Camper/RV,Entire home/apt,2,1.0,2.0,1,5.0,92,-97.727279,30.272335,174
823896434166102111,260065614,78758,North Burnet,Entire rental unit,Entire home/apt,3,1.0,1.0,10,4.93,118,-97.7238728752138,30.396026196570254,55
45895289,260188286,78704,South Congress,Room in hotel,Hotel room,0,1.0,1.0,1,4.93,0,-97.74651504352607,30.25162298038283,0
34481777,260287768,78723,University Hills,Entire home,Entire home/apt,6,3.0,2.0,3,5.0,349,-97.66924,30.31778,0
37903697,260440308,78736,Oak Hill,Entire cabin,Entire home/apt,9,4.0,5.0,2,5.0,949,-97.910332,30.24098,303
50639655,260440308,78737,Oak Hill,Entire cabin,Entire home/apt,8,2.0,6.0,2,5.0,356,-97.951027,30.20927,316
54021831,260440308,78737,Oak Hill,Entire cabin,Entire home/apt,8,2.0,4.0,2,4.87,326,-97.951012,30.208612,338
50505381,260440308,78737,Oak Hill,Entire cabin,Entire home/apt,4,2.0,3.0,2,4.97,181,-97.951118,30.209232,327
548749080428961274,260440308,78737,Oak Hill,Entire cabin,Entire home/apt,4,1.0,2.0,2,4.93,166,-97.95118,30.209299,351
50508583,260440308,78737,Oak Hill,Entire cabin,Entire home/apt,4,1.0,3.0,2,4.93,165,-97.951096,30.209152,338
37632024,260440308,78736,Oak Hill,Entire home,Entire home/apt,6,3.0,3.0,30,5.0,158,-97.936539,30.238991,315
37335437,260827584,78705,West Campus,Entire rental unit,Entire home/apt,14,3.0,9.0,1,4.25,358,-97.73944,30.29499,76
35808731,260827584,78705,West Campus,Entire rental unit,Entire home/apt,14,3.0,9.0,1,4.2,339,-97.74642,30.28958,73
37540862,260827584,78705,West Campus,Entire rental unit,Entire home/apt,12,2.0,7.0,1,4.07,276,-97.73836,30.29713,69
35934681,261097084,78727,Lamplight Village,Private room in guest suite,Private room,1,1.0,1.0,1,5.0,75,-97.6924,30.42178,82
46693559,261199418,78702,Govalle,Entire home,Entire home/apt,4,2.0,2.0,2,5.0,249,-97.69675,30.26004,0
48518621,261359060,78704,Zilker,Entire rental unit,Entire home/apt,2,1.0,1.0,1,4.7,79,-97.77844,30.24685,0
630410965465693740,261423648,78723,Windsor Park,Entire home,Entire home/apt,7,3.0,5.0,30,5.0,175,-97.691635,30.318106,228
629927307975814463,261454077,78758,North Burnet,Entire rental unit,Entire home/apt,4,1.0,2.0,1,4.79,121,-97.72144,30.39659,57
52127979,261573653,78704,Zilker,Entire home,Entire home/apt,6,2.0,3.0,3,4.87,161,-97.76156,30.25882,111
34676007,261581146,78704,Zilker,Entire home,Entire home/apt,4,3.0,3.0,7,4.94,346,-97.77487,30.24954,2
546925840449376068,261663598,78702,Foster Heights,Entire vacation home,Entire home/apt,6,3.0,3.0,3,5.0,236,-97.71457,30.27084,114
649627393681921077,261816967,78738,Falconhead West,Private room in home,Private room,2,1.0,1.0,30,4.93,50,-97.98614,30.32256,90
776856392883734623,262028397,78744,Southeast Austin,Entire guesthouse,Entire home/apt,2,1.0,2.0,1,5.0,97,-97.74486838814369,30.199937751409752,342
50644820,262127534,78721,MLK & 183,Entire home,Entire home/apt,16,8.0,12.0,2,5.0,763,-97.69042,30.2641,224
48921430,262127534,78721,MLK & 183,Entire home,Entire home/apt,10,4.0,6.0,2,4.84,229,-97.68889,30.26435,234
38192856,262127534,78721,MLK & 183,Entire home,Entire home/apt,10,4.0,7.0,2,4.86,209,-97.68881,30.26396,322
689721995294292320,262330444,78703,Clarksville,Entire loft,Entire home/apt,2,1.0,1.0,1,4.5,250,-97.75445,30.27186,355
694437964396344705,263112671,78729,Rattan Creek,Entire home,Entire home/apt,10,4.0,6.0,2,4.95,271,-97.74767,30.44486,267
34962814,263218483,78704,South First,Entire condo,Entire home/apt,2,1.0,1.0,2,4.8,100,-97.75347,30.2546,0
42201597,263308521,78758,North Burnet,Private room in rental unit,Private room,2,1.0,1.0,3,0.0,50,-97.72595,30.40247,0
44667552,263498834,78723,Mueller,Entire home,Entire home/apt,5,2.0,2.0,2,4.59,173,-97.69968,30.2898,211
47398666,263502162,78747,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,99,-97.79252,30.1452,323
52847561,263502162,78745,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,99,-97.77819,30.19647,0
623448408412921247,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,99,-97.70488,30.22443,0
49889961,263502162,78750,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,98,-97.80511,30.45351,288
49872980,263502162,78729,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,97,-97.75836,30.43862,0
52479936,263502162,78758,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,97,-97.72787,30.39544,281
52763648,263502162,78758,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,97,-97.72934,30.3969,296
49297488,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,96,-97.70099,30.30165,327
51460264,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,96,-97.96405,30.32489,0
578002745248529111,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,96,-97.68747,30.46822,309
48741080,263502162,78758,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.72925,30.39575,172
49555328,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.7418,30.32679,0
49911016,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.96261,30.32616,360
54216133,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.70438,30.22433,0
578684849729834345,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.68581,30.46657,1
667858363419886739,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.77342,30.48854,284
706764362953652475,263502162,78727,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,95,-97.69813,30.4355,0
48703285,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,94,-97.96483,30.3262,332
583780943952074106,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,94,-97.70475,30.29516,0
48307700,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,93,-97.96314,30.32596,305
49889799,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,93,-97.72123,30.22411,0
48648135,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,92,-97.96334,30.32611,0
50035615,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,91,-97.70415,30.22578,338
772794492028587007,263502162,78732,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,91,-97.88575,30.38563,313
52745988,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,90,-97.73268,30.32035,215
49578065,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,89,-97.70275,30.3025,0
658943181602236048,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,89,-97.67714,30.43312,0
655414779939672610,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,88,-97.77348,30.48841,0
51462724,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,87,-97.68563,30.46652,354
702756719873931037,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,87,-97.77323,30.48908,333
49818243,263502162,78747,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,86,-97.79201,30.14463,342
568362425112101475,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,86,-97.727,30.32569,0
614759080779859156,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.0,86,-97.77358,30.48911,0
52313002,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,85,-97.68714,30.45583,362
608967096730729179,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,1.0,85,-97.67555,30.43284,0
712562083530302940,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,2.0,85,-97.77319,30.49038,297
629319936939599738,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,5.0,84,-97.6755,30.43436,0
640980299998595585,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,84,-97.67737,30.43267,0
712552565967004378,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,83,-97.66753,30.44839,269
575019451096703287,263502162,78729,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,81,-97.7711,30.43863,0
50199381,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,2.0,79,-97.7328,30.32063,0
50320429,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,5.0,79,-97.73057,30.32061,0
716921830581332431,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,79,-97.66735,30.44994,0
793082977815174496,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,79,-97.67698575318838,30.433120260152567,0
614731547982797208,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,2.0,30,4.93,78,-97.7715,30.48896,0
49100878,263502162,78729,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,3.0,77,-97.78569,30.46781,344
49715548,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,77,-97.70622,30.22525,0
49818482,263502162,78747,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,77,-97.792,30.14484,0
50199522,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,5.0,77,-97.73075,30.3198,222
50473197,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,76,-97.7326,30.31982,217
49888962,263502162,78729,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,3.0,75,-97.77092,30.43925,0
613318758411500972,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,75,-97.73083,30.31903,0
50105584,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,73,-97.70573,30.22665,347
559859629591128207,263502162,78745,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,720,-97.77728,30.19655,0
727902521341149640,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,72,-97.73232,30.24565,0
767001331051817329,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,64,-97.73094,30.31899,0
52926510,263502162,78758,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,61,-97.72743,30.39584,258
732909415133208279,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,60,-97.73142,30.31916,0
52575014,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,57,-97.69477,30.44301,212
53283088,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,359,-97.70443,30.22467,0
52500850,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,355,-97.70236,30.30109,0
52540127,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,348,-97.96264,30.32452,0
562739608303650339,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,227,-97.68534,30.46656,105
588803410093027599,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,212,-97.70629,30.29694,0
51915901,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,198,-97.74123,30.32709,0
755855326849459026,263502162,78752,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,198,-97.72476,30.32579,332
49890236,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,194,-97.78813,30.23787,0
49250371,263502162,78727,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,184,-97.73155,30.43659,0
48703589,263502162,78701,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,5.0,178,-97.7436,30.2667,0
49818581,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,176,-97.78877,30.23774,0
551002084795512251,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,169,-97.70469,30.29722,0
551028305264090860,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,169,-97.68521,30.4682,319
577282372150889816,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,167,-97.70124,30.30098,105
598873396883933966,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,166,-97.70585,30.29525,0
579368035340578660,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,164,-97.70442,30.2971,0
47852046,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,162,-97.96347,30.32606,0
702759452317220306,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,162,-97.7868,30.23915,0
667717691553235088,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,161,-97.68744,30.46769,0
53577060,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,160,-97.78886,30.23785,305
48891282,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,158,-97.96259,30.32553,352
51811326,263502162,78701,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,158,-97.74983,30.26503,0
580202675395728525,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,158,-97.70447,30.29735,0
49910818,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,157,-97.70263,30.30261,55
51777435,263502162,78732,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,152,-97.88757,30.38639,0
51479535,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,151,-97.70245,30.30138,322
49250279,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,146,-97.70449,30.29728,0
54132259,263502162,78727,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,145,-97.69831,30.43397,0
590235543869416154,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,145,-97.70445,30.29712,0
48791051,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,144,-97.70412,30.29719,0
718385928576137413,263502162,78728,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,144,-97.68748,30.46682,319
695854646959240911,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,143,-97.74321,30.32849,351
640942421383103607,263502162,78701,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,142,-97.74183,30.26717,105
667807652756077670,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,142,-97.93764,30.30858,0
49162786,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,140,-97.96435,30.32469,348
616175421028860131,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,1.0,140,-97.77153,30.49054,10
716247873778243763,263502162,78732,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,140,-97.88558,30.38688,319
49701744,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,139,-97.70623,30.29555,0
49715601,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,139,-97.70421,30.22459,331
724175894407403477,263502162,78746,Charter Oak,Entire rental unit,Entire home/apt,6,3.0,3.0,30,4.93,138,-97.80325,30.25807,0
49133133,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.0,137,-97.96288,30.32491,0
53665970,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.0,137,-97.96394,30.3243,349
658221657103569791,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,136,-97.74333,30.32727,0
49278742,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,135,-97.70424,30.29688,0
50531343,263502162,78738,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,135,-97.96307,30.32415,0
569979305557415554,263502162,78729,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,135,-97.76996,30.43683,1
49988430,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,133,-97.78887,30.23793,168
569960727144787269,263502162,78747,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,133,-97.79405,30.1436,292
573575883335381875,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,133,-97.70647,30.22669,0
47900053,263502162,78701,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,131,-97.74336,30.26868,4
49779065,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,131,-97.77194,30.24269,0
50319961,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,5.0,130,-97.7043,30.226,0
52139587,263502162,78758,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,129,-97.72773,30.39552,0
53801409,263502162,78756,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,128,-97.73272,30.32082,0
752527931755793971,263502162,78717,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,125,-97.77275,30.4886,0
711108140857116719,263502162,78723,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,122,-97.70212,30.30329,0
740172579676324608,263502162,78704,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,122,-97.77343,30.24416,0
51459532,263502162,78746,Charter Oak,Entire rental unit,Entire home/apt,4,2.0,2.0,30,4.93,120,-97.80176,30.25957,0
559832280033482130,263502162,78741,Charter Oak,Entire rental unit,Entire home/apt,2,1.0,1.0,30,4.93,120,-97.70613,30.22596,355
